Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
10395,48.0935564,17.1478608,127,3.424,3.5,1650297155705000,119,3
10505,48.0935578,17.1478593,126.992,3.413,3.42,1650297155815000,119,3
10560,48.0935619,17.1478539,127.016,3.701,3.55,1650297155870000,119,3
10615,48.0935631,17.1478522,127.006,3.526,3.7,1650297155925000,119,3
10725,48.0935642,17.1478504,127.009,3.462,3.53,1650297156035000,119,3
10780,48.0935668,17.1478466,127.015,3.635,3.47,1650297156090000,119,3
10890,48.0935681,17.1478447,127.029,3.632,3.63,1650297156200000,119,3
10945,48.0935705,17.147841,127.051,3.54,3.59,1650297156255000,119,3
11055,48.0935718,17.1478392,127.043,3.554,3.54,1650297156365000,119,3
11110,48.0935743,17.1478354,127.032,3.58,3.51,1650297156420000,119,3
11220,48.0935756,17.1478335,127.021,3.674,3.58,1650297156530000,119,3
11275,48.0935769,17.1478316,127.037,3.615,3.67,1650297156585000,119,3
11385,48.0935794,17.147828,127.021,3.537,3.57,1650297156695000,119,3
11440,48.0935807,17.1478263,127.018,3.528,3.54,1650297156750000,119,3
11495,48.0935833,17.1478227,127.032,3.537,3.55,1650297156805000,119,3
11605,48.0935845,17.147821,127.032,3.473,3.54,1650297156915000,119,3
11715,48.0935857,17.1478194,127.027,3.447,3.47,1650297157025000,119,3
11770,48.0935884,17.1478162,127.009,3.48,3.52,1650297157080000,119,3
11825,48.0935897,17.1478146,127.015,3.436,3.48,1650297157135000,119,3
11935,48.0935922,17.1478114,127.054,3.409,3.39,1650297157245000,119,3
11990,48.0935936,17.1478096,127.065,3.557,3.41,1650297157300000,119,3
12100,48.0935962,17.147806,127.053,3.593,3.66,1650297157410000,119,3
12155,48.0935974,17.1478044,127.051,3.489,3.59,1650297157465000,119,3
12265,48.0935986,17.1478027,127.054,3.374,3.49,1650297157575000,119,3
12320,48.0936009,17.1477991,127.079,3.424,3.38,1650297157630000,119,3
12430,48.0936021,17.1477972,127.086,3.506,3.42,1650297157740000,119,3
12485,48.0936046,17.1477939,127.101,3.426,3.42,1650297157795000,119,3
12540,48.0936058,17.1477922,127.109,3.425,3.43,1650297157850000,119,3
12650,48.093607,17.1477904,127.122,3.452,3.43,1650297157960000,119,3
12705,48.0936093,17.1477868,127.129,3.412,3.42,1650297158015000,119,3
12760,48.0936105,17.1477851,127.127,3.437,3.41,1650297158070000,119,3
12870,48.093613,17.1477814,127.146,3.536,3.49,1650297158180000,119,3
12980,48.0936143,17.1477796,127.15,3.551,3.54,1650297158290000,119,3
13035,48.0936166,17.1477761,127.163,3.456,3.48,1650297158345000,119,3
13145,48.0936178,17.1477742,127.16,3.516,3.46,1650297158455000,119,3
13200,48.093619,17.1477723,127.158,3.528,3.52,1650297158510000,119,3
13310,48.0936214,17.1477688,127.175,3.444,3.51,1650297158620000,119,3
13365,48.0936227,17.1477671,127.165,3.49,3.44,1650297158675000,119,3
13420,48.093625,17.1477636,127.178,3.449,3.43,1650297158730000,119,3
13530,48.0936263,17.1477617,127.181,3.515,3.45,1650297158840000,119,3
13585,48.0936275,17.14776,127.175,3.497,3.51,1650297158895000,119,3
13695,48.0936312,17.1477546,127.191,3.51,3.5,1650297159005000,119,3
13750,48.0936323,17.1477527,127.209,3.453,3.51,1650297159060000,119,3
13860,48.0936347,17.1477491,127.215,3.478,3.4,1650297159170000,119,3
13915,48.0936359,17.1477475,127.219,3.432,3.48,1650297159225000,119,3
14025,48.0936383,17.1477442,127.246,3.37,3.4,1650297159335000,119,3
14080,48.0936396,17.1477424,127.257,3.466,3.37,1650297159390000,119,3
14135,48.0936409,17.1477407,127.246,3.495,3.47,1650297159445000,119,3
14245,48.0936434,17.1477374,127.263,3.48,3.47,1650297159555000,119,3
14300,48.0936447,17.1477358,127.284,3.433,3.48,1650297159610000,119,3
14410,48.0936474,17.1477325,127.281,3.538,3.49,1650297159720000,119,3
14465,48.0936487,17.147731,127.287,3.481,3.54,1650297159775000,119,3
14575,48.0936513,17.147728,127.288,3.453,3.41,1650297159885000,119,3
14630,48.0936527,17.1477264,127.283,3.526,3.45,1650297159940000,119,3
14740,48.0936554,17.1477233,127.283,3.482,3.51,1650297160050000,119,3
14795,48.0936567,17.1477218,127.281,3.45,3.48,1650297160105000,119,3
14905,48.0936593,17.1477188,127.289,3.41,3.45,1650297160215000,119,3
14960,48.0936608,17.1477173,127.273,3.527,3.41,1650297160270000,119,3
15015,48.0936622,17.1477159,127.27,3.458,3.53,1650297160325000,119,3
15125,48.093665,17.1477128,127.251,3.592,3.53,1650297160435000,119,3
15180,48.0936664,17.1477111,127.253,3.631,3.59,1650297160490000,119,3
15290,48.0936692,17.1477081,127.254,3.504,3.59,1650297160600000,119,3
15345,48.0936705,17.1477065,127.267,3.518,3.5,1650297160655000,119,3
15455,48.0936733,17.1477033,127.279,3.552,3.59,1650297160765000,119,3
15510,48.0936746,17.1477016,127.309,3.535,3.55,1650297160820000,119,3
15620,48.0936775,17.1476984,127.306,3.59,3.61,1650297160930000,119,3
15675,48.0936788,17.1476969,127.32,3.541,3.59,1650297160985000,119,3
15785,48.0936816,17.1476936,127.342,3.594,3.55,1650297161095000,119,3
15840,48.0936831,17.1476921,127.332,3.633,3.59,1650297161150000,119,3
15950,48.0936845,17.1476906,127.339,3.572,3.63,1650297161260000,119,3
16005,48.0936873,17.1476875,127.341,3.544,3.58,1650297161315000,119,3
16060,48.0936886,17.147686,127.353,3.484,3.54,1650297161370000,119,3
16170,48.0936915,17.147683,127.337,3.628,3.53,1650297161480000,119,3
16225,48.093693,17.1476815,127.337,3.635,3.63,1650297161535000,119,3
16335,48.0936958,17.1476788,127.352,3.502,3.51,1650297161645000,119,3
16390,48.0936972,17.1476774,127.354,3.484,3.5,1650297161700000,119,3
16500,48.0937001,17.1476746,127.358,3.511,3.5,1650297161810000,119,3
16555,48.0937016,17.1476731,127.378,3.566,3.51,1650297161865000,119,3
16665,48.0937047,17.14767,127.381,3.725,3.68,1650297161975000,119,3
16720,48.0937061,17.1476687,127.392,3.558,3.72,1650297162030000,119,3
16775,48.0937074,17.1476673,127.385,3.46,3.56,1650297162085000,119,3
16885,48.0937102,17.1476644,127.377,3.477,3.46,1650297162195000,119,3
16940,48.0937117,17.147663,127.376,3.552,3.48,1650297162250000,119,3
17050,48.0937146,17.1476601,127.409,3.511,3.56,1650297162360000,119,3
17105,48.0937175,17.1476572,127.451,3.535,3.48,1650297162415000,119,3
17215,48.0937189,17.1476556,127.459,3.532,3.54,1650297162525000,119,3
17270,48.0937216,17.1476528,127.461,3.448,3.52,1650297162580000,119,3
17380,48.0937231,17.1476512,127.479,3.55,3.45,1650297162690000,119,3
17435,48.0937259,17.1476482,127.461,3.596,3.6,1650297162745000,119,3
17545,48.0937274,17.1476469,127.475,3.518,3.6,1650297162855000,119,3
17600,48.0937302,17.1476441,127.478,3.489,3.44,1650297162910000,119,3
17655,48.0937315,17.1476427,127.478,3.416,3.49,1650297162965000,119,3
17765,48.0937329,17.1476414,127.474,3.416,3.42,1650297163075000,119,3
17820,48.0937357,17.1476387,127.487,3.453,3.43,1650297163130000,119,3
17930,48.0937372,17.1476374,127.502,3.445,3.45,1650297163240000,119,3
17985,48.0937401,17.1476346,127.499,3.523,3.46,1650297163295000,119,3
18095,48.0937415,17.1476332,127.498,3.557,3.52,1650297163405000,119,3
18150,48.0937443,17.1476303,127.514,3.498,3.54,1650297163460000,119,3
18260,48.0937456,17.1476289,127.508,3.419,3.5,1650297163570000,119,3
18315,48.0937469,17.1476274,127.515,3.402,3.42,1650297163625000,119,3
