Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
19415,48.1483403,17.1606025,135.237,3.67,3.36,1650121754674000,488,3
19470,48.1483399,17.1606001,135.303,3.579,3.67,1650121754729000,488,3
19525,48.1483393,17.160598,135.353,3.434,3.58,1650121754784000,488,3
19635,48.1483388,17.1605925,135.41,3.552,3.49,1650121754894000,488,3
19690,48.148339,17.16059,135.455,3.473,3.55,1650121754949000,488,3
19745,48.1483394,17.1605877,135.449,3.382,3.47,1650121755004000,488,3
19800,48.1483401,17.1605843,135.472,3.619,3.38,1650121755059000,488,3
19855,48.1483396,17.1605817,135.489,3.575,3.62,1650121755114000,488,3
19965,48.1483369,17.1605772,135.502,3.464,3.51,1650121755224000,488,3
20020,48.1483365,17.1605747,135.471,3.47,3.46,1650121755279000,488,3
20075,48.1483359,17.1605717,135.493,3.618,3.47,1650121755334000,488,3
20130,48.1483356,17.1605691,135.496,3.617,3.62,1650121755389000,488,3
20185,48.1483356,17.1605647,135.446,3.389,3.52,1650121755444000,488,3
20295,48.1483352,17.1605622,135.408,3.421,3.39,1650121755554000,488,3
20350,48.1483351,17.16056,135.395,3.331,3.42,1650121755609000,488,3
20405,48.1483352,17.1605578,135.361,3.256,3.33,1650121755664000,488,3
20460,48.1483353,17.1605552,135.375,3.29,3.26,1650121755719000,488,3
20570,48.1483355,17.1605497,135.39,3.421,3.36,1650121755829000,488,3
20625,48.1483357,17.160548,135.335,3.239,3.42,1650121755884000,488,3
20680,48.1483361,17.160546,135.257,3.129,3.24,1650121755939000,488,3
20735,48.1483363,17.1605439,135.226,3.081,3.13,1650121755994000,488,3
20790,48.1483366,17.1605379,135.115,3.369,3.24,1650121756049000,488,3
20900,48.1483356,17.1605355,135.021,3.393,3.37,1650121756159000,488,3
20900,48.1483341,17.1605332,134.981,3.402,3.39,1650121756159000,488,3
21010,48.1483349,17.1605308,134.947,3.336,3.4,1650121756269000,488,3
21065,48.1483354,17.1605268,134.756,3.687,3.34,1650121756324000,488,3
21175,48.1483331,17.1605208,134.884,3.797,3.8,1650121756434000,488,3
21230,48.1483327,17.1605183,134.763,3.77,3.8,1650121756489000,488,3
21285,48.1483323,17.1605154,134.711,3.806,3.77,1650121756544000,488,3
21340,48.1483323,17.1605097,134.615,3.822,3.8,1650121756599000,488,3
21395,48.1483317,17.1605074,134.463,3.75,3.82,1650121756654000,488,3
21505,48.1483314,17.1605047,134.344,3.773,3.75,1650121756764000,488,3
21560,48.1483319,17.1605024,134.118,3.71,3.77,1650121756819000,488,3
21615,48.1483291,17.1604966,134.428,3.791,3.82,1650121756874000,488,3
21670,48.1483295,17.160494,134.175,3.781,3.79,1650121756929000,488,3
21725,48.1483296,17.1604913,134.08,3.768,3.78,1650121756984000,488,3
21835,48.14833,17.1604889,134.04,3.69,3.77,1650121757094000,488,3
21890,48.148329,17.1604858,134.31,3.777,3.69,1650121757149000,488,3
21945,48.148328,17.1604806,134.224,3.7,3.77,1650121757204000,488,3
22000,48.148328,17.1604781,134.141,3.689,3.7,1650121757259000,488,3
22110,48.1483278,17.1604755,134.049,3.673,3.69,1650121757369000,488,3
22165,48.1483272,17.1604724,134.183,3.76,3.67,1650121757424000,488,3
22220,48.1483273,17.16047,134.043,3.708,3.76,1650121757479000,488,3
22275,48.1483265,17.1604674,134.079,3.712,3.71,1650121757534000,488,3
22330,48.148326,17.1604621,134.186,3.677,3.68,1650121757589000,488,3
22440,48.1483259,17.1604593,134.099,3.769,3.68,1650121757699000,488,3
22495,48.1483256,17.1604565,134.01,3.792,3.77,1650121757754000,488,3
22550,48.1483255,17.1604539,134.04,3.717,3.79,1650121757809000,488,3
22605,48.148325,17.160451,134.148,3.762,3.72,1650121757864000,488,3
22715,48.1483251,17.1604486,134.088,3.644,3.76,1650121757974000,488,3
22770,48.148324,17.1604428,134.208,3.779,3.63,1650121758029000,488,3
22825,48.1483244,17.1604406,133.981,3.669,3.78,1650121758084000,488,3
22880,48.1483243,17.160438,133.89,3.685,3.67,1650121758139000,488,3
22935,48.1483231,17.1604353,134.119,3.654,3.69,1650121758194000,488,3
23045,48.1483231,17.1604328,134.132,3.614,3.65,1650121758304000,488,3
23100,48.1483232,17.1604273,134.017,3.8,3.71,1650121758359000,488,3
23155,48.1483236,17.160425,133.92,3.715,3.8,1650121758414000,488,3
23210,48.148324,17.1604227,133.797,3.65,3.72,1650121758469000,488,3
23265,48.1483234,17.1604198,133.869,3.746,3.65,1650121758524000,488,3
23375,48.1483224,17.1604169,134.107,3.775,3.75,1650121758634000,488,3
23430,48.1483219,17.1604143,134.157,3.722,3.77,1650121758689000,488,3
23485,48.1483218,17.1604092,134.048,3.707,3.66,1650121758744000,488,3
23540,48.1483214,17.1604064,134.051,3.795,3.71,1650121758799000,488,3
23595,48.1483208,17.1604036,134.148,3.821,3.8,1650121758854000,488,3
23705,48.1483202,17.1604012,134.222,3.714,3.82,1650121758964000,488,3
23760,48.1483199,17.1603986,134.168,3.765,3.71,1650121759019000,488,3
23815,48.1483194,17.160396,134.265,3.747,3.77,1650121759074000,488,3
23870,48.1483188,17.1603931,134.385,3.827,3.75,1650121759129000,488,3
23980,48.1483184,17.1603876,134.294,3.842,3.86,1650121759239000,488,3
24035,48.1483183,17.1603848,134.252,3.826,3.84,1650121759294000,488,3
24090,48.1483183,17.1603822,134.193,3.755,3.83,1650121759349000,488,3
24145,48.1483179,17.1603765,134.158,3.812,3.76,1650121759404000,488,3
24200,48.1483178,17.1603738,134.141,3.812,3.81,1650121759459000,488,3
24310,48.1483181,17.1603686,134.076,3.743,3.74,1650121759569000,488,3
24365,48.1483174,17.1603653,134.179,3.876,3.74,1650121759624000,488,3
24420,48.1483172,17.1603627,134.166,3.829,3.88,1650121759679000,488,3
24475,48.1483171,17.1603603,134.056,3.787,3.83,1650121759734000,488,3
24530,48.1483166,17.1603574,134.122,3.86,3.79,1650121759789000,488,3
24640,48.1483156,17.1603519,134.186,3.869,3.91,1650121759899000,488,3
24695,48.1483153,17.1603493,134.223,3.812,3.87,1650121759954000,488,3
24750,48.1483149,17.1603465,134.208,3.846,3.81,1650121760009000,488,3
24805,48.1483146,17.1603435,134.246,3.919,3.85,1650121760064000,488,3
24915,48.1483145,17.160338,134.18,3.89,3.88,1650121760174000,488,3
24970,48.1483142,17.1603351,134.245,3.868,3.89,1650121760229000,488,3
25025,48.148314,17.1603322,134.194,3.925,3.87,1650121760284000,488,3
25080,48.1483141,17.1603296,134.108,3.856,3.93,1650121760339000,488,3
25135,48.1483133,17.1603266,134.263,3.842,3.86,1650121760394000,488,3
25245,48.1483127,17.1603208,134.295,3.887,3.87,1650121760504000,488,3
25300,48.1483125,17.1603181,134.194,3.889,3.89,1650121760559000,488,3
25355,48.1483124,17.1603154,134.139,3.864,3.89,1650121760614000,488,3
25410,48.148312,17.1603125,134.142,3.885,3.86,1650121760669000,488,3
25465,48.1483115,17.1603095,134.216,3.897,3.88,1650121760724000,488,3
25575,48.1483108,17.1603039,134.126,3.914,3.89,1650121760834000,489,3
25630,48.1483106,17.1603012,134.08,3.868,3.91,1650121760889000,489,3
25685,48.1483105,17.1602983,134.117,3.849,3.87,1650121760944000,489,3
25741,48.1483103,17.1602954,134.2,3.83,3.85,1650121761000000,489,3
25795,48.1483101,17.1602923,134.286,3.864,3.83,1650121761054000,489,3
25905,48.1483093,17.1602868,134.067,3.957,3.97,1650121761164000,489,3
25960,48.1483098,17.1602837,134.041,4.035,3.96,1650121761219000,489,3
26015,48.1483094,17.1602811,134.072,3.927,4.03,1650121761274000,489,3
26070,48.1483087,17.1602783,134.125,3.89,3.93,1650121761329000,489,3
26180,48.148308,17.1602728,134.105,3.883,3.84,1650121761439000,489,3
26235,48.1483076,17.16027,134.096,3.931,3.88,1650121761494000,489,3
26290,48.1483074,17.1602675,134.022,3.85,3.93,1650121761549000,489,3
26345,48.1483075,17.1602648,133.924,3.872,3.85,1650121761604000,489,3
26400,48.1483071,17.1602619,133.933,3.96,3.87,1650121761659000,489,3
26510,48.1483058,17.1602563,134.007,3.925,3.94,1650121761769000,489,3
26565,48.1483054,17.1602535,134.039,3.924,3.93,1650121761824000,489,3
26620,48.1483051,17.1602508,134.038,3.894,3.92,1650121761879000,489,3
26675,48.1483052,17.1602479,133.917,3.987,3.89,1650121761934000,489,3
26730,48.1483051,17.1602448,133.925,4.014,3.99,1650121761989000,489,3
26840,48.148305,17.160239,133.998,3.964,3.94,1650121762099000,489,3
26895,48.1483045,17.1602363,134.117,3.823,3.96,1650121762154000,489,3
26950,48.1483039,17.1602334,134.102,3.854,3.82,1650121762209000,489,3
27005,48.1483041,17.1602305,133.981,3.97,3.85,1650121762264000,489,3
27115,48.1483035,17.1602247,134.09,3.929,3.96,1650121762374000,489,3
27170,48.148303,17.1602216,134.123,3.961,3.93,1650121762429000,489,3
27225,48.1483033,17.1602187,133.984,4.018,3.96,1650121762484000,489,3
