Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
50930,48.1492372,17.1332437,130.437,4.479,4.56,1650041843634000,189,3
51370,48.1492396,17.1332529,130.441,4.448,4.44,1650041844074000,189,3
51480,48.1492419,17.1332618,130.332,4.472,4.38,1650041844184000,189,3
51535,48.1492443,17.1332715,130.395,4.546,4.55,1650041844239000,189,3
51590,48.1492466,17.1332808,130.36,4.451,4.54,1650041844294000,189,3
52030,48.1492482,17.1332896,130.196,4.306,4.42,1650041844734000,189,3
52140,48.1492504,17.1332989,130.122,4.481,4.33,1650041844844000,189,3
52195,48.1492523,17.1333084,130.105,4.404,4.46,1650041844899000,189,3
52250,48.1492544,17.1333178,130.059,4.441,4.44,1650041844954000,189,3
52800,48.1492566,17.1333279,130.109,4.619,4.55,1650041845504000,214,3
52855,48.1492584,17.1333376,130.091,4.483,4.54,1650041845559000,214,3
52910,48.1492598,17.1333476,130.049,4.539,4.6,1650041845614000,214,3
53020,48.1492613,17.1333574,129.999,4.541,4.53,1650041845724000,214,3
53405,48.1492625,17.1333688,129.903,4.455,4.51,1650041846109000,214,3
53460,48.1492641,17.1333807,129.928,4.635,4.5,1650041846164000,214,3
53570,48.1492654,17.1333907,129.898,4.522,4.49,1650041846274000,214,3
53625,48.1492667,17.1334012,129.908,4.658,4.58,1650041846329000,214,3
54120,48.149268,17.133411,129.901,4.494,4.52,1650041846824000,183,3
54175,48.1492692,17.1334212,129.897,4.556,4.54,1650041846879000,183,3
54230,48.14927,17.1334315,129.884,4.595,4.6,1650041846934000,183,3
54340,48.149271,17.133442,129.926,4.621,4.63,1650041847044000,183,3
54725,48.149272,17.1334524,129.948,4.624,4.65,1650041847429000,183,3
54835,48.1492725,17.1334627,129.949,4.616,4.59,1650041847539000,183,3
54890,48.1492734,17.1334731,130.016,4.624,4.59,1650041847594000,183,3
54945,48.1492739,17.1334835,130.043,4.558,4.57,1650041847649000,183,3
55385,48.1492742,17.1334938,130.102,4.528,4.51,1650041848089000,174,3
55495,48.1492745,17.1335039,130.131,4.516,4.51,1650041848199000,174,3
55550,48.1492744,17.1335141,130.159,4.557,4.5,1650041848254000,174,3
55605,48.1492737,17.1335241,130.138,4.483,4.45,1650041848309000,174,3
56045,48.1492731,17.133534,130.15,4.432,4.54,1650041848749000,174,3
56155,48.1492719,17.1335441,130.085,4.497,4.52,1650041848859000,174,3
56210,48.1492706,17.1335538,130.084,4.438,4.4,1650041848914000,174,3
56265,48.14927,17.1335635,130.167,4.382,4.44,1650041848969000,174,3
56705,48.1492682,17.1335732,130.144,4.46,4.43,1650041849409000,174,3
56815,48.149267,17.1335829,130.221,4.398,4.46,1650041849519000,174,3
56870,48.149265,17.1335927,130.17,4.494,4.52,1650041849574000,174,3
56925,48.1492634,17.1336023,130.216,4.471,4.45,1650041849629000,174,3
57475,48.1492611,17.1336116,130.161,4.429,4.38,1650041850179000,183,3
57530,48.1492594,17.1336212,130.202,4.419,4.44,1650041850234000,183,3
57585,48.1492574,17.1336309,130.179,4.496,4.47,1650041850289000,183,3
57695,48.1492552,17.1336403,130.196,4.429,4.43,1650041850399000,183,3
58080,48.1492531,17.13365,130.17,4.538,4.5,1650041850784000,183,3
58135,48.1492508,17.1336594,130.124,4.462,4.42,1650041850839000,183,3
58245,48.1492485,17.1336711,130.145,4.598,4.62,1650041850949000,169,3
58300,48.1492465,17.1336827,130.189,4.662,4.55,1650041851004000,169,3
58795,48.1492448,17.1336927,130.277,4.583,4.57,1650041851499000,169,3
