Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
404415,48.0707609,17.1646828,80.685,3.607,3.56,1650295054044000,154,3
404525,48.0707608,17.1646792,80.834,3.642,3.64,1650295054154000,154,3
404580,48.0707607,17.1646715,80.739,4.06,3.83,1650295054209000,154,3
404635,48.0707605,17.1646681,80.646,4.106,4.09,1650295054264000,154,3
404745,48.0707589,17.1646609,80.765,4.368,4.24,1650295054374000,190,3
404800,48.0707574,17.1646598,80.754,4.059,4.4,1650295054429000,190,3
404910,48.0707539,17.1646576,80.907,3.597,3.77,1650295054539000,190,3
404965,48.070753,17.1646558,80.888,3.485,3.63,1650295054594000,190,3
405075,48.0707506,17.1646504,81.316,3.523,3.55,1650295054704000,190,3
405130,48.0707491,17.1646486,81.321,3.565,3.55,1650295054759000,190,3
405240,48.0707479,17.1646455,81.577,3.613,3.59,1650295054869000,190,3
405295,48.0707452,17.1646424,81.815,3.289,3.49,1650295054924000,190,3
405350,48.0707438,17.16464,82.033,3.311,3.31,1650295054979000,190,3
405460,48.0707414,17.1646343,82.517,3.346,3.4,1650295055089000,190,3
405515,48.0707396,17.1646317,82.821,3.419,3.36,1650295055144000,190,3
405625,48.0707378,17.164626,82.978,3.45,3.42,1650295055254000,190,3
405680,48.0707367,17.1646239,82.973,3.415,3.46,1650295055309000,190,3
405790,48.0707347,17.1646194,82.902,3.435,3.48,1650295055419000,190,3
405845,48.0707345,17.1646191,82.664,2.953,3.45,1650295055474000,190,3
405955,48.0707329,17.1646167,82.467,2.761,2.81,1650295055584000,190,3
406010,48.0707326,17.1646159,82.314,2.481,2.79,1650295055639000,190,3
406120,48.0707319,17.1646147,82.359,2.36,2.52,1650295055749000,190,3
406175,48.0707293,17.1646106,82.518,2.693,2.51,1650295055804000,190,3
406230,48.0707288,17.1646082,82.315,2.875,2.73,1650295055859000,190,3
406340,48.0707268,17.1646039,82.915,2.768,2.9,1650295055969000,266,3
406395,48.0707253,17.1646014,83.161,2.896,2.8,1650295056024000,266,3
406505,48.0707229,17.164597,83.563,2.951,2.93,1650295056134000,174,3
406560,48.0707233,17.164594,83.667,2.979,2.97,1650295056189000,174,3
406670,48.0707221,17.1645902,84.06,2.752,2.86,1650295056299000,174,3
406725,48.0707219,17.1645894,84.15,2.45,2.76,1650295056354000,174,3
406835,48.07072,17.1645856,84.564,2.471,2.22,1650295056464000,266,3
406890,48.0707188,17.1645836,84.761,2.52,2.48,1650295056519000,266,3
407000,48.0707166,17.1645821,84.778,2.646,2.52,1650295056629000,129,3
407055,48.0707133,17.1645801,84.637,2.728,2.68,1650295056684000,129,3
407165,48.0707114,17.1645792,84.584,2.844,2.73,1650295056794000,190,3
407220,48.0707088,17.1645765,84.642,2.847,2.88,1650295056849000,190,3
407275,48.0707079,17.1645753,84.633,2.728,2.86,1650295056904000,190,3
407385,48.0707033,17.1645723,85.073,2.979,2.87,1650295057014000,190,3
407440,48.0707013,17.1645707,85.246,3.022,2.99,1650295057069000,180,3
407550,48.0706973,17.1645693,85.465,3.056,2.93,1650295057179000,245,3
