Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
30745,48.1482671,17.1600505,135.905,4.589,4.53,1650038605234000,154,3
31130,48.1482658,17.1600399,135.955,4.562,4.58,1650038605619000,154,3
31240,48.148265,17.1600295,135.933,4.636,4.59,1650038605729000,154,3
31295,48.1482639,17.1600193,135.929,4.576,4.59,1650038605784000,154,3
31350,48.148263,17.1600087,135.922,4.654,4.6,1650038605839000,154,3
31790,48.1482623,17.1599986,135.911,4.546,4.58,1650038606279000,177,3
31900,48.1482618,17.1599879,135.92,4.692,4.61,1650038606389000,177,3
31955,48.1482612,17.1599778,135.948,4.574,4.57,1650038606444000,177,3
32065,48.1482609,17.1599669,135.982,4.68,4.73,1650038606554000,183,3
32450,48.1482608,17.1599564,135.92,4.729,4.7,1650038606939000,246,3
32560,48.148261,17.1599461,135.86,4.656,4.68,1650038607049000,246,3
32670,48.1482616,17.1599355,135.775,4.717,4.65,1650038607159000,246,3
32725,48.1482615,17.1599246,135.736,4.794,4.8,1650038607214000,246,3
33165,48.1482619,17.1599119,135.713,4.899,4.84,1650038607654000,246,3
33275,48.1482622,17.1598989,135.731,4.911,4.87,1650038607764000,246,3
33330,48.1482624,17.159888,135.736,4.902,4.91,1650038607819000,246,3
33385,48.1482627,17.1598768,135.758,4.903,4.96,1650038607874000,246,3
33605,48.148263,17.1598661,135.742,4.872,4.83,1650038608094000,236,3
33715,48.1482633,17.1598553,135.762,4.834,4.78,1650038608204000,177,3
33825,48.1482636,17.1598443,135.778,4.821,4.92,1650038608314000,177,3
33935,48.1482636,17.1598333,135.775,4.936,4.88,1650038608424000,177,3
34265,48.1482636,17.1598222,135.816,4.872,4.92,1650038608754000,177,3
34375,48.1482632,17.1598113,135.789,4.882,4.89,1650038608864000,177,3
34485,48.1482635,17.1598007,135.793,4.758,4.79,1650038608974000,177,3
34595,48.1482632,17.15979,135.788,4.77,4.76,1650038609084000,177,3
35035,48.1482632,17.1597793,135.803,4.757,4.79,1650038609524000,177,3
35090,48.1482635,17.1597688,135.774,4.706,4.7,1650038609579000,177,3
35145,48.1482632,17.1597578,135.866,4.679,4.64,1650038609634000,177,3
35255,48.1482635,17.1597471,135.861,4.639,4.71,1650038609744000,177,3
35640,48.1482635,17.1597364,135.932,4.649,4.62,1650038610129000,177,3
35750,48.1482634,17.1597259,135.947,4.577,4.64,1650038610239000,177,3
35805,48.1482632,17.1597158,135.925,4.536,4.51,1650038610294000,177,3
35915,48.1482629,17.1597062,135.909,4.357,4.38,1650038610404000,177,3
36410,48.1482618,17.1596967,135.953,4.252,4.3,1650038610899000,177,3
36465,48.1482606,17.1596878,135.967,4.121,4.13,1650038610954000,177,3
36520,48.1482591,17.1596792,135.994,3.927,4,1650038611009000,177,3
36630,48.148257,17.1596707,136.048,3.903,4,1650038611119000,177,3
37125,48.1482547,17.159663,136.082,3.763,3.79,1650038611614000,177,3
37235,48.1482521,17.1596558,136.11,3.697,3.71,1650038611724000,177,3
37290,48.1482491,17.1596495,136.094,3.529,3.55,1650038611779000,177,3
37400,48.1482449,17.1596426,136.136,3.54,3.47,1650038611889000,177,3
37785,48.1482405,17.1596365,136.189,3.449,3.39,1650038612274000,154,3
37895,48.1482365,17.1596322,136.255,3.3,3.36,1650038612384000,177,3
37950,48.1482326,17.1596285,136.278,3.203,3.23,1650038612439000,177,3
38005,48.1482282,17.1596264,136.29,3.136,3.17,1650038612494000,154,3
38445,48.1482237,17.1596249,136.33,3.143,3.03,1650038612934000,154,3
38555,48.1482188,17.1596245,136.347,3.248,3.13,1650038613044000,154,3
38610,48.1482136,17.1596256,136.369,3.365,3.39,1650038613099000,154,3
38665,48.1482086,17.1596274,136.389,3.338,3.31,1650038613154000,154,3
38995,48.1482033,17.1596293,136.426,3.463,3.43,1650038613484000,154,3
39105,48.1481987,17.159632,136.47,3.397,3.43,1650038613594000,154,3
39160,48.1481937,17.1596355,136.506,3.578,3.47,1650038613649000,154,3
39270,48.1481885,17.1596378,136.518,3.553,3.57,1650038613759000,154,3
39765,48.1481834,17.1596409,136.544,3.654,3.61,1650038614254000,154,3
39820,48.1481791,17.1596437,136.608,3.474,3.48,1650038614309000,154,3
39875,48.1481746,17.159647,136.601,3.463,3.46,1650038614364000,154,3
39985,48.1481695,17.1596504,136.578,3.578,3.62,1650038614474000,154,3
40260,48.1481649,17.1596535,136.602,3.548,3.49,1650038614749000,154,3
40370,48.1481606,17.1596575,136.62,3.481,3.61,1650038614859000,154,3
40480,48.1481561,17.1596603,136.706,3.395,3.42,1650038614969000,154,3
40535,48.1481516,17.1596635,136.762,3.387,3.47,1650038615024000,154,3
40975,48.1481468,17.1596663,136.801,3.437,3.46,1650038615464000,154,3
41030,48.1481415,17.1596687,136.934,3.57,3.49,1650038615519000,154,3
41140,48.1481371,17.1596698,137.002,3.284,3.22,1650038615629000,154,3
41195,48.148132,17.1596713,137.075,3.38,3.29,1650038615684000,154,3
41800,48.1481264,17.1596735,137.027,3.623,3.6,1650038616289000,154,3
41910,48.1481211,17.1596753,137.024,3.654,3.67,1650038616399000,154,3
41965,48.1481155,17.1596763,137.049,3.626,3.76,1650038616454000,154,3
42075,48.1481097,17.159678,137.014,3.769,3.73,1650038616564000,154,3
42460,48.1481043,17.1596797,136.956,3.727,3.77,1650038616949000,154,3
42570,48.1480986,17.1596814,136.956,3.797,3.78,1650038617059000,154,3
42680,48.1480931,17.159683,136.933,3.786,3.76,1650038617169000,154,3
42735,48.1480874,17.1596847,136.928,3.794,3.83,1650038617224000,154,3
43175,48.1480808,17.1596868,136.91,3.831,3.78,1650038617664000,154,3
43230,48.1480744,17.1596889,136.789,3.743,3.77,1650038617719000,154,3
43340,48.1480687,17.1596905,136.755,3.829,3.84,1650038617829000,154,3
43395,48.1480636,17.1596926,136.616,3.74,3.7,1650038617884000,154,3
43780,48.1480579,17.1596948,136.622,3.789,3.84,1650038618269000,154,3
43890,48.1480522,17.1596971,136.61,3.9,3.83,1650038618379000,154,3
43945,48.1480467,17.159699,136.581,3.747,3.81,1650038618434000,154,3
44000,48.1480408,17.1597011,136.607,3.824,3.83,1650038618489000,154,3
44275,48.1480352,17.1597032,136.53,3.833,3.8,1650038618764000,154,3
44385,48.1480294,17.1597052,136.49,3.829,3.86,1650038618874000,177,3
44495,48.1480236,17.1597075,136.498,3.89,3.86,1650038618984000,177,3
44550,48.1480177,17.1597099,136.512,3.934,3.92,1650038619039000,177,3
44990,48.1480122,17.1597122,136.487,3.845,3.86,1650038619479000,177,3
45100,48.1480065,17.1597146,136.496,3.947,3.82,1650038619589000,177,3
45155,48.1480008,17.1597171,136.488,3.962,3.92,1650038619644000,177,3
45265,48.1479952,17.1597194,136.465,3.818,3.86,1650038619754000,177,3
45650,48.1479896,17.1597217,136.417,3.922,3.91,1650038620139000,177,3
45760,48.1479839,17.1597241,136.417,3.929,3.89,1650038620249000,177,3
45815,48.1479782,17.1597266,136.382,3.902,3.92,1650038620304000,177,3
45925,48.1479725,17.1597289,136.363,3.882,3.87,1650038620414000,177,3
46310,48.1479669,17.1597313,136.316,3.943,3.99,1650038620799000,177,3
46420,48.147961,17.1597336,136.313,3.993,3.91,1650038620909000,177,3
46475,48.1479555,17.1597361,136.203,3.973,4.02,1650038620964000,177,3
46530,48.1479494,17.1597384,136.185,4.058,3.96,1650038621019000,177,3
47080,48.1479434,17.1597409,136.206,4.006,4.09,1650038621569000,177,3
47135,48.1479373,17.1597434,136.171,4.136,4.03,1650038621624000,177,3
47190,48.1479313,17.1597454,136.103,4.099,4.19,1650038621679000,177,3
47300,48.1479253,17.159748,136.08,4.138,4.12,1650038621789000,177,3
47740,48.1479191,17.1597503,136.063,4.197,4.15,1650038622229000,177,3
47795,48.147913,17.1597525,136.044,4.214,4.13,1650038622284000,177,3
47850,48.1479068,17.1597547,135.945,4.302,4.23,1650038622339000,177,3
47960,48.1479009,17.1597569,135.862,4.183,4.25,1650038622449000,177,3
48345,48.147895,17.1597585,135.833,4.149,4.15,1650038622834000,177,3
48400,48.1478892,17.1597601,135.735,4.189,4.14,1650038622889000,177,3
48511,48.1478833,17.1597627,135.592,4.309,4.19,1650038623000000,177,3
48565,48.1478769,17.1597648,135.594,4.257,4.29,1650038623054000,177,3
49005,48.1478708,17.1597671,135.475,4.238,4.33,1650038623494000,177,3
49115,48.1478649,17.1597691,135.325,4.189,4.12,1650038623604000,177,3
49170,48.1478583,17.1597719,135.272,4.354,4.35,1650038623659000,177,3
49225,48.1478522,17.1597747,135.184,4.322,4.3,1650038623714000,177,3
49665,48.1478456,17.1597777,135.178,4.466,4.41,1650038624154000,177,3
49775,48.147839,17.1597806,135.112,4.476,4.49,1650038624264000,177,3
49830,48.1478326,17.1597835,135.022,4.481,4.45,1650038624319000,177,3
49885,48.1478251,17.1597871,134.983,4.428,4.48,1650038624374000,177,3
50325,48.1478176,17.1597907,134.94,4.474,4.46,1650038624814000,177,3
50435,48.1478111,17.1597937,134.963,4.542,4.49,1650038624924000,177,3
50490,48.1478046,17.1597967,134.959,4.55,4.56,1650038624979000,177,3
50545,48.1477981,17.1597998,134.937,4.515,4.52,1650038625034000,177,3
50985,48.1477914,17.1598031,134.915,4.585,4.6,1650038625474000,154,3
51095,48.1477849,17.1598065,134.943,4.451,4.49,1650038625584000,154,3
51150,48.1477783,17.1598099,134.966,4.499,4.45,1650038625639000,154,3
51205,48.147772,17.1598132,134.935,4.517,4.48,1650038625694000,154,3
51700,48.1477651,17.1598169,134.921,4.698,4.75,1650038626189000,154,3
51810,48.1477586,17.1598197,134.868,4.63,4.6,1650038626299000,154,3
51865,48.147752,17.1598229,134.852,4.607,4.57,1650038626354000,154,3
51975,48.1477452,17.1598261,134.809,4.731,4.66,1650038626464000,154,3
52415,48.1477384,17.1598293,134.743,4.714,4.74,1650038626904000,154,3
52470,48.1477315,17.1598329,134.691,4.76,4.75,1650038626959000,154,3
52525,48.1477246,17.1598364,134.623,4.723,4.7,1650038627014000,154,3
52635,48.1477166,17.1598406,134.509,4.744,4.74,1650038627124000,154,3
52965,48.1477083,17.1598443,134.394,4.767,4.87,1650038627454000,154,3
53075,48.1477012,17.1598476,134.315,4.837,4.79,1650038627564000,154,3
53185,48.1476943,17.1598512,134.221,4.777,4.78,1650038627674000,154,3
